fecha,hora,ticker_us,cedear,bid_ars,offer_ars,spread_ars_pct,prof_bids,prof_offers,qbid1,qoff1,qbid5,qoff5,ars_bid5,ars_off5,bid_d,offer_d,spread_d_pct,px_subyacente_usd,mep_al30,ratio,prima_mep_pct,prima_d_pct
2026-08-19,11:30,COIN,COIN,9075,9080,0.055,5,5,10,20,32986,23852,298767080,217180470,5.94,5.96,0.336,153.7,1524.34,27,4.61,4.52
2026-08-19,11:30,SHOP,SHOP,2176,2191,0.687,5,5,11,228,114412,41719,248521211,91797866,1.42,1.44,1.399,,1524.34,107,,
2026-08-19,11:30,RBLX,RBLX,30360,30460,0.329,5,5,2347,4941,5388,5478,163475040,166910460,19.82,20.04,1.104,,1524.34,2,,
2026-08-19,11:30,UBER,UBER,60775,60875,0.164,5,5,1,989,5167,5300,313715175,322798175,39.79,40,0.526,77.06,1524.34,2,3.56,3.54
2026-08-19,11:30,HPQ,HPQ,47520,47660,0.294,5,5,499,1200,4200,3730,199279500,177929580,31.01,31.35,1.09,,1524.34,1,,
2026-08-19,11:30,BIDU,BIDU,13120,13150,0.228,5,5,1915,3801,8582,11709,112448200,154380510,8.61,8.66,0.579,,1524.34,11,,
2026-08-19,11:30,SPOT,SPOT,30340,30460,0.395,5,5,4701,4,12408,12083,376218760,368580080,19.87,20,0.652,539.97,1524.34,28,3.41,3.37
2026-08-19,11:30,AVGO,AVGO,14570,14580,0.069,5,5,30,4773,23665,28313,344142640,413935940,9.57,9.58,0.104,359.28,1524.34,39,3.79,3.94
2026-08-19,11:30,ACN,ACN,3860,3877.5,0.452,5,5,5975,116,7076,7201,27280990,28084195,2.52,2.55,1.183,182,1524.34,75,4.59,4.46
2026-08-19,11:30,NFLX,NFLX,2640,2645,0.189,5,5,19025,277,53135,50819,139667898,134733740,1.72,1.73,0.58,,1524.34,48,,
2026-08-19,11:30,NIO,NIO,1790,1803,0.724,5,5,11483,30000,76882,74072,136754692,133652102,1.17,1.18,0.851,,1524.34,4,,
2026-08-19,11:30,BABA,BABA,22500,22520,0.089,5,5,3393,10,21906,22052,492553500,497675770,14.75,14.79,0.271,127.97,1524.34,9,3.86,3.88
2026-08-19,11:30,PDD,PDD,5605,5630,0.445,5,5,7000,21,24998,25023,139402960,141718745,3.57,3.74,4.651,89.1,1524.34,25,3.4,2.55
2026-08-19,11:30,SAP,SAP,56925,57000,0.132,5,5,379,62,3509,3647,199353375,208270750,33.2,37.46,12.058,,1524.34,6,,
2026-08-19,11:30,SE,SE,5745,5790,0.78,5,5,16200,6856,30061,35767,172507510,207693420,3.78,3.82,1.053,,1524.34,32,,
2026-08-19,11:30,IBM,IBM,24950,24980,0.12,5,5,18,1626,9059,10165,225602380,254175540,16.33,16.41,0.489,235.91,1524.34,15,4.13,4.09
2026-08-19,11:30,ZM,ZM,3595,3605,0.278,4,5,28253,257,58467,40798,209761840,148039382,2.35,2.37,0.847,,1524.34,47,,
2026-08-19,11:30,DOCU,DOCU,4425,4445,0.451,5,5,18300,11700,36690,36582,161813660,163334715,2.9,2.92,0.687,,1524.34,22,,
2026-08-19,11:30,ARM,ARM,14490,14590,0.688,5,5,1414,4458,4423,4522,64057730,66069460,9.46,9.6,1.469,,1524.34,27,,
2026-08-19,11:30,GRMN,GRMN,161300,162100,0.495,5,5,300,600,2250,2251,362250300,365482600,,,,,1524.34,3,,
2026-08-19,11:30,MSI,MSI,38020,38160,0.368,5,5,2238,1500,5667,5118,215209500,195573420,,,,479.83,1524.34,20,4.15,
2026-08-19,11:30,SNAP,SNAP,8085,8130,0.555,5,5,4001,4,19162,16961,154744685,138360565,,,,5.14,1524.34,1,3.48,
2026-08-19,11:30,PINS,PINS,5220,5260,0.763,1,5,7117,7311,7117,7353,37150740,38691490,3.2,3.48,8.383,,1524.34,7,,
2026-08-19,11:30,PATH,PATH,12510,12560,0.399,5,5,1278,9000,14841,14569,185231080,183172100,8.17,8.26,1.096,,1524.34,2,,
2026-08-19,11:30,VZ,VZ,19480,19550,0.359,5,5,6090,4700,9399,8401,182978990,164287770,12.76,12.85,0.703,49.52,1524.34,4,3.41,3.43
2026-08-19,11:30,T,T,13340,13370,0.225,5,5,6878,14,16655,15111,221788970,202549710,8.74,8.79,0.57,25.4,1524.34,3,3.48,3.52
2026-08-19,11:30,AMX,AMX,37340,37500,0.428,5,5,2800,3700,5510,5412,201875841,203032840,23.68,0,,23.68,1524.34,1,3.67,
2026-08-19,11:30,TCOM,TCOM,36460,36580,0.329,4,5,3500,3800,5228,5471,187548920,200283680,,,,46.16,1524.34,2,3.8,
2026-08-19,11:30,TRIP,TRIP,8355,8410,0.656,5,5,4000,8990,15380,15458,128253985,130271240,5.46,5.54,1.455,10.6,1524.34,2,3.76,3.77
2026-08-19,11:30,ABNB,ABNB,19830,19850,0.101,5,5,11485,13,13623,12787,269575920,254931290,12.98,13.04,0.461,,1524.34,15,,
2026-08-19,11:30,ORCL,ORCL,73200,73275,0.102,5,5,2,409,3739,4914,273239575,360384725,47.93,48.13,0.416,138.24,1524.34,3,4.27,4.23
2026-08-19,11:30,TMUS,TMUS,8895,8950,0.616,5,5,3000,3000,3099,3686,27542200,33173680,5.58,5.88,5.236,187,1524.34,33,3.29,1.12
2026-08-19,11:30,ANET,ANET,10120,10170,0.493,5,5,1,20127,23114,23531,233564940,239760690,6.61,6.85,3.566,185.34,1524.34,29,4.14,5.3
2026-08-19,11:30,LRCX,LRCX,8800,8835,0.397,5,5,37659,1810,40626,42197,357440235,373974815,5.76,5.81,0.864,311.04,1524.34,56,4.14,4.15
2026-08-19,11:30,ADI,ADI,39740,39940,0.502,5,5,1777,4505,6435,6449,255480980,258112540,24.89,26.32,5.585,372.7,1524.34,15,5.19,3.05
2026-08-19,11:30,SNDK,SNDK,14650,14710,0.409,5,5,6395,4066,40460,61077,592229080,902016580,9.61,9.66,0.519,1564.67,1524.34,170,4.63,4.68
2026-08-19,11:30,NOW,NOW,1140,1144,0.35,5,5,50000,99,116348,107234,132368872,123440170,0.74,0.75,1.342,124.68,1524.34,172,3.35,2.78
2026-08-19,11:30,NBIS,NBIS,13050,13100,0.382,5,5,2100,18939,23366,22446,304396980,294097590,8.54,8.6,0.7,215.94,1524.34,27,7.25,7.15
2026-08-19,11:30,OXY,OXY,19190,19200,0.052,5,5,2604,10,11743,11753,224998210,226304570,12.56,12.6,0.318,60.58,1524.34,5,3.93,3.83
2026-08-19,11:30,XOM,XOM,26480,26560,0.302,5,5,10025,4887,12641,12668,334513040,336761520,17.36,17.44,0.46,167.96,1524.34,10,3.58,3.6
2026-08-19,11:30,CVX,CVX,20440,20490,0.244,5,5,1467,3,10121,10058,206621840,206409790,13.38,13.46,0.596,207.29,1524.34,16,3.63,3.58
2026-08-19,11:30,PSX,PSX,64175,64375,0.311,5,3,2100,3993,4604,4595,295239625,295875725,40.35,42.67,5.589,,1524.34,6,,
2026-08-19,11:30,VIST,VIST,36960,37040,0.216,5,5,10,5399,18897,18370,697513280,681927460,24.29,24.3,0.041,70.41,1524.34,3,3.42,3.52
2026-08-19,11:30,VST,VST,8455,8465,0.118,5,5,45,7637,1209,14380,10199040,121999850,5.53,5.65,2.147,139.01,1524.34,26,3.8,4.55
2026-08-19,11:30,BP,BP,13930,13980,0.358,4,5,4000,5995,17105,17127,237519600,239750760,9.04,9.22,1.972,44.14,1524.34,5,3.7,3.42
2026-08-19,11:30,E,E,22200,22280,0.36,4,4,9900,8056,21541,11492,255885330,256293920,,,,56.18,1524.34,4,3.88,
2026-08-19,11:30,SHEL,SHEL,73925,74075,0.203,5,5,1588,993,3148,3115,232503450,230941400,48.39,48.65,0.536,93.57,1524.34,2,3.76,3.71
2026-08-19,11:30,HAL,HAL,27760,27840,0.288,2,5,4981,2000,7552,5813,209437840,161973120,18.17,18.28,0.604,35.1,1524.34,2,3.92,3.85
2026-08-19,11:30,SLB,SLB,28200,28300,0.354,4,5,3000,4800,7339,7360,206797321,208443720,14.68,18.91,25.186,53.57,1524.34,3,3.79,-5.95
2026-08-19,11:30,COP,COP,8340,8350,0.12,4,5,15000,26,25498,22899,212414945,191888440,5.32,5.51,3.509,131.82,1524.34,25,3.83,2.7
2026-08-19,11:30,GPRK,GPRK,15170,15240,0.46,5,5,5000,6,14967,12678,226760240,193575600,9.92,10.01,0.903,9.58,1524.34,1,4.12,4.02
2026-08-19,11:30,CEG,CEG,9495,9535,0.42,5,5,108,4867,12261,13698,116331130,130716640,6.2,6.34,2.233,269.5,1524.34,45,4.23,4.69
2026-08-19,11:30,FSLR,FSLR,19550,19610,0.306,5,5,3003,3,11447,11318,223646030,222134410,12.53,12.93,3.142,222.01,1524.34,18,4.14,3.21
2026-08-19,11:30,CCJ,CCJ,6685,6720,0.522,5,5,28,2379,26888,27080,179369980,182391285,4.36,4.42,1.367,97.36,1524.34,23,3.87,3.71
2026-08-19,11:30,PBR,PBR,29860,29900,0.134,5,5,8987,31,13454,12967,401344520,388672340,19.54,19.6,0.307,18.84,1524.34,1,4.04,3.87
2026-08-19,11:30,NEE,NEE,7150,7190,0.558,5,5,15000,17992,29593,29597,211380860,213176000,4.68,4.74,1.274,86.51,1524.34,19,3.31,3.44
2026-08-19,11:30,PAAS,PAAS,26560,26640,0.301,5,5,10171,2054,11592,11865,307808240,316384900,17.38,17.49,0.631,49.9,1524.34,3,4.91,4.82
2026-08-19,11:30,HMY,HMY,33240,33300,0.18,5,5,12051,22,14811,15023,492214720,501227060,21.75,21.85,0.459,,1524.34,1,,
2026-08-19,11:30,B,B,35800,35880,0.223,5,5,3090,3045,6767,9602,242113220,344782320,,,,45.17,1524.34,2,4.1,
2026-08-19,11:30,VALE,VALE,11220,11250,0.267,5,5,18565,446,29443,25348,330146530,285838540,7.34,7.38,0.543,14.22,1524.34,2,3.66,3.52
2026-08-19,11:30,LAC,LAC,4675,4707.5,0.693,5,5,10030,28,32002,18461,149386030,87056700,3.06,3.08,0.651,,1524.34,1,,
2026-08-19,11:30,RIO,RIO,19880,19930,0.251,5,5,58,5000,6874,8839,136461760,176592560,13.01,13.09,0.613,,1524.34,8,,
2026-08-19,11:30,GFI,GFI,70000,70150,0.214,5,5,3100,3102,5145,5125,359885200,359681975,,,,,1524.34,1,,
2026-08-19,11:30,GGB,GGB,30040,30240,0.664,5,5,4925,3800,16093,6110,182364180,185313020,0,20.04,,,1524.34,0.25,,
2026-08-19,11:30,FCX,FCX,36320,36440,0.33,5,5,3295,2468,6775,6823,245863840,248808300,22.69,23.9,5.194,68.14,1524.34,3,5.08,2.56
2026-08-19,11:30,HL,HL,31800,31860,0.189,4,5,9867,5,11168,10413,354555320,332554620,,,,19.62,1524.34,1,6.43,
2026-08-19,11:30,MUX,MUX,15800,15900,0.631,5,5,9114,5000,9321,10648,145841200,169912480,10.31,10.46,1.444,19.75,1524.34,2,5.3,5.16
2026-08-19,11:30,NXE,NXE,16100,16500,2.454,3,5,100,20,2589,2895,41418400,49224500,10.17,10.88,6.746,10.36,1524.34,1,3.22,1.59
2026-08-19,11:30,MP,MP,8965,8980,0.167,5,5,13,124,18705,25077,167304345,226124540,5.86,5.91,0.85,56.61,1524.34,10,3.98,3.96
2026-08-19,11:30,JPM,JPM,38000,38060,0.158,5,5,3,5735,7016,7873,266059460,299891600,24.91,25.04,0.521,,1524.34,15,,
2026-08-19,11:30,AXP,AXP,36200,36320,0.331,5,5,5228,3,6217,5854,224792240,212973700,23.7,23.85,0.631,343.29,1524.34,15,3.94,3.88
2026-08-19,11:30,V,V,32420,32480,0.185,5,5,7917,36,10102,10296,327413420,334939740,21.23,21.3,0.329,,1524.34,18,,
2026-08-19,11:30,PAGS,PAGS,4545,4560,0.329,5,5,10000,10000,41209,38640,186962548,176837425,2.98,3.0,0.669,,1524.34,3,,
2026-08-19,11:30,XP,XP,6520,6565,0.688,5,5,20429,8300,25886,22998,168571050,151125995,4.28,4.32,0.93,16.59,1524.34,4,3.48,3.68
2026-08-19,11:30,AIG,AIG,24050,24130,0.332,4,5,2700,2000,7150,7345,171831450,177765200,,,,76.52,1524.34,5,3.26,
2026-08-19,11:30,BBD,BBD,4932.5,4952.5,0.405,5,5,38,43109,31500,68772,155101650,340879068,3.25,3.26,0.307,3.12,1524.34,1,3.92,4.33
2026-08-19,11:30,AEG,AEG,14670,14750,0.544,5,5,13700,5900,16113,16102,236186160,237871800,,,,,1524.34,1,,
2026-08-19,11:30,SAN,SAN,89750,90050,0.334,5,5,2300,986,4306,4301,386165975,387728300,0,59.7,,,1524.34,0.25,,
2026-08-19,11:30,WFC,WFC,27400,27480,0.292,5,5,3400,2983,8658,8677,236875380,238820620,17.93,18.05,0.667,87.11,1524.34,5,3.32,3.26
2026-08-19,11:30,BHP,BHP,73750,73875,0.169,5,5,1894,150,3894,4071,286957275,301664375,46.95,48.66,3.577,92.95,1524.34,2,4.19,2.86
2026-08-19,11:30,LYG,LYG,4730,4775,0.947,4,5,25500,14995,56893,56830,268581195,271753745,,,,,1524.34,2,,
2026-08-19,11:30,ING,ING,18400,18470,0.38,3,5,2700,5000,16620,16636,305419200,307646850,,,,,1524.34,3,,
2026-08-19,11:30,IBN,IBN,46740,46880,0.299,4,5,500,2600,3853,3861,179911800,181152260,,,,,1524.34,1,,
2026-08-19,11:30,MUFG,MUFG,34720,34840,0.345,5,4,1200,6472,8715,8686,302339480,302734520,19.34,23.26,18.404,,1524.34,1,,
2026-08-19,11:30,GS,GS,124375,124725,0.281,5,5,1590,1800,2475,2477,307454350,309302350,81.4,82.1,0.856,,1524.34,13,,
2026-08-19,11:30,BX,BX,7675,7715,0.52,2,3,9499,5000,12999,13000,99749825,100357500,0,5.09,,,1524.34,30,,
2026-08-19,11:30,ITUB,ITUB,11770,11840,0.593,5,5,6600,4385,20259,18444,238044070,218715620,7.7,7.8,1.29,7.48,1524.34,1,3.53,3.61
2026-08-19,11:30,BAC,BA.C,25200,25280,0.317,5,5,3305,3982,8836,8134,222077390,206116960,16.49,16.8,1.862,,1524.34,4,,
2026-08-19,11:30,RACE,RACE,8055,8075,0.248,5,5,10000,504,10658,10688,85794260,86529320,5.27,5.3,0.568,423.31,1524.34,83,3.74,3.63
2026-08-19,11:30,C,C,71275,71400,0.175,5,5,3700,2,5204,5213,370759125,372650525,,,,135.19,1524.34,3,3.85,
2026-08-19,11:30,PG,PG,15310,15340,0.196,5,5,2538,5500,6957,9466,106392590,145318030,10.02,10.09,0.696,146.08,1524.34,15,3.23,3.25
2026-08-19,11:30,KO,KO,28380,28440,0.211,5,5,7069,5275,14291,18770,405327860,534170140,18.64,18.67,0.161,,1524.34,5,,
2026-08-19,11:30,PEP,PEP,12410,12450,0.322,5,5,2500,8638,10576,12246,131052430,152557420,8.16,8.19,0.367,142.16,1524.34,18,3.25,3.51
2026-08-19,11:30,MO,MO,25900,25940,0.154,5,5,40,3513,8770,7791,226729760,202234620,17,17.08,0.469,65.54,1524.34,4,3.78,4.0
2026-08-19,11:30,WMT,WMT,10240,10260,0.195,5,5,9004,8916,27588,40238,281986080,413206730,6.72,6.74,0.297,116.78,1524.34,18,3.64,3.73
2026-08-19,11:30,TGT,TGT,10460,10500,0.382,5,5,13600,4600,20970,20323,218956680,214129160,6.84,6.9,0.873,,1524.34,24,,
2026-08-19,11:30,SBUX,SBUX,14070,14120,0.355,5,5,4698,4954,12330,12259,171675741,173687140,9.21,9.27,0.649,,1524.34,12,,
2026-08-19,11:30,NKE,NKE,5400,5415,0.277,5,5,8619,3169,32618,29049,175858120,157614235,3.54,3.56,0.563,41.2,1524.34,12,3.32,3.4
2026-08-19,11:30,MDLZ,MDLZ,6670,6690,0.299,5,5,104,5000,12731,13216,84847270,88589820,4.3,4.48,4.1,64.04,1524.34,15,2.64,2.83
2026-08-19,11:30,HSY,HSY,14090,14170,0.566,5,5,4278,3479,10422,9046,146565990,128249420,9.22,9.31,0.971,188.06,1524.34,21,3.51,3.46
2026-08-19,11:30,ANF,ANF,170025,170350,0.191,5,5,400,93,847,703,143710100,119846075,,,,,1524.34,1,,
2026-08-19,11:30,EBAY,EBAY,82575,82800,0.272,5,5,1400,3,3095,3334,255522300,276234725,54,54.4,0.738,104.38,1524.34,2,3.94,3.85
2026-08-19,11:30,ABEV,ABEV,13400,13500,0.743,5,5,10,10,15311,12695,204680840,171616680,8.77,8.87,1.134,2.84,1524.34,0.333333,3.56,3.52
2026-08-19,11:30,UL,UL,33260,33340,0.24,5,5,2583,51,5155,5235,171270760,174743920,21.51,21.98,2.161,63.24,1524.34,3,3.63,3.15
2026-08-19,11:30,URBN,URBN,59550,59750,0.335,5,5,2600,1000,4782,4469,284442350,267225050,0,39.99,,,1524.34,2,,
2026-08-19,11:30,CL,CL,48480,48620,0.288,5,5,14,3195,3604,3951,174566360,192266220,0,32.01,,92.68,1524.34,3,3.1,
2026-08-19,11:30,COST,COST,31980,32060,0.25,5,5,8,8,6697,6615,213773720,212509920,20.93,21.05,0.572,977.82,1524.34,48,3.11,3.04
2026-08-19,11:30,KMB,KMB,28740,28820,0.278,5,5,1600,554,5544,5575,159124500,160933880,18.9,19.08,0.948,109.66,1524.34,6,3.3,3.9
2026-08-19,11:30,ORLY,ORLY,636,643.5,1.172,1,5,34492,266,34492,14317,21936912,9406842,0.41,0.42,2.41,92.65,1524.34,222,0.56,-0.56
2026-08-19,11:30,PM,PM,16550,16600,0.302,4,2,42,3000,6132,6000,99650001,99630000,10.64,11,3.327,,1524.34,18,,
2026-08-19,11:30,ETSY,ETSY,8060,8095,0.433,5,5,6000,6000,24299,24258,195421615,196752850,5.27,5.32,0.944,,1524.34,16,,
2026-08-19,11:30,TM,TM,20000,20070,0.349,5,5,8,2999,6209,8199,124047460,164881200,13.09,13.18,0.685,189.65,1524.34,15,3.96,3.89
2026-08-19,11:30,HMC,HMC,50525,50675,0.296,5,5,2782,999,4947,3798,199291635,192967750,,,,,1524.34,1,,
2026-08-19,11:30,GM,GM,22630,22700,0.309,5,5,4700,4500,13841,13762,310562101,312719640,14.77,14.97,1.345,,1524.34,6,,
2026-08-19,11:30,ARCO,ARCO,24740,24840,0.403,5,5,28,2505,5656,5888,139578740,146473100,16.27,16.36,0.552,7.86,1524.34,0.5,3.45,3.78
2026-08-19,11:30,HD,HD,17130,17200,0.408,4,5,6049,6300,12632,9466,216017050,163145800,10.86,11.34,4.324,350.28,1524.34,32,2.87,1.4
2026-08-19,11:30,JNJ,JNJ,28900,28980,0.276,5,5,3000,446,11642,10047,336259260,291439800,18.94,19.03,0.474,275.52,1524.34,15,3.36,3.36
2026-08-19,11:30,LLY,LLY,36100,36140,0.111,5,5,148,4383,8188,8186,294918940,295987640,23.63,23.73,0.422,,1524.34,56,,
2026-08-19,11:30,NVO,NVO,10580,10630,0.471,5,5,19027,1943,22566,24090,238553570,256745830,6.78,7.02,3.478,,1524.34,7,,
2026-08-19,11:30,AMGN,AMGN,23160,23230,0.302,5,5,1917,3000,8025,7823,185306540,182217000,15.15,15.3,0.985,,1524.34,30,,
2026-08-19,11:30,UNH,UNH,18910,18960,0.264,5,5,2214,3043,11736,12892,221794020,244709690,12.38,12.45,0.564,,1524.34,33,,
2026-08-19,11:30,PFE,PFE,11180,11200,0.179,5,5,3500,10,16159,15344,180447030,172230350,7.31,7.34,0.41,28.36,1524.34,4,3.54,3.31
2026-08-19,11:30,ABT,ABT,45400,45500,0.22,5,5,2808,1182,4237,3623,192188580,164968200,29.82,29.94,0.402,115.53,1524.34,4,3.23,3.45
2026-08-19,11:30,CVS,CVS,10020,10070,0.498,5,5,99,4396,12392,8075,124002780,81725320,6.58,6.62,0.606,,1524.34,15,,
2026-08-19,11:30,ABBV,ABBV,41700,41820,0.287,5,4,29,4839,5766,5731,240195940,239778500,27.28,27.45,0.621,,1524.34,10,,
2026-08-19,11:30,TMO,TMO,44340,44520,0.405,5,4,1300,1999,4922,4907,217939420,218840280,,,,,1524.34,22,,
2026-08-19,11:30,AZN,AZN,65100,65275,0.268,5,5,5000,6749,7338,7315,477507600,477590600,42.62,43.02,0.934,,1524.34,4,,
2026-08-19,11:30,CAH,CAH,124425,124800,0.301,5,5,1600,600,2937,2780,365204175,347057150,0,82.3,,236.79,1524.34,3,3.57,
2026-08-19,11:30,ISRG,ISRG,7060,7110,0.706,4,5,4050,4000,4172,4214,29406560,29976780,,,,404.62,1524.34,90,3.38,
2026-08-19,11:30,MRNA,MRNA,12830,12990,1.239,5,5,21756,1595,29025,32536,372151960,424034760,8.13,8.69,6.659,,1524.34,19,,
2026-08-19,11:30,NVS,NVS,62825,62975,0.238,5,5,2992,1489,4054,4057,254475400,255843625,35.57,41.42,15.197,,1524.34,4,,
2026-08-19,11:30,PHG,PHG,8705,8750,0.516,5,5,9700,17700,24671,24790,214476915,217208250,,,,,1524.34,5,,
2026-08-19,11:30,HIMS,HIMS,11390,11420,0.263,5,5,5000,3,24984,25013,284131560,286250820,7.45,7.53,1.068,,1524.34,4,,
2026-08-19,11:30,CAT,CAT,64775,64900,0.193,5,5,15,491,4322,5018,279769150,326000725,42.54,42.63,0.211,,1524.34,20,,
2026-08-19,11:30,GE,GE,71775,71975,0.278,5,5,6,998,5467,5480,392075175,394566250,46.98,47.29,0.658,,1524.34,8,,
2026-08-19,11:30,LMT,LMT,47540,47620,0.168,5,5,1400,10,4148,4170,196887140,198997340,31.12,31.27,0.481,605.17,1524.34,20,3.16,3.09
2026-08-19,11:30,UAL,UAL,37500,37620,0.319,5,5,3300,4750,9375,8946,350665200,336968340,24.55,24.8,1.013,,1524.34,5,,
2026-08-19,11:30,F,F,22670,22750,0.352,5,5,2600,6485,12289,12284,278371240,279623250,14.84,14.94,0.672,,1524.34,1,,
2026-08-19,11:30,AAL,AAL,11070,11090,0.181,5,5,4184,1442,15640,15139,172727330,168165720,7.24,7.29,0.688,,1524.34,2,,
2026-08-19,11:30,FDX,FDX,53100,53250,0.282,5,5,1600,3650,5897,5661,312651100,301620875,33.83,35.09,3.656,335.93,1524.34,10,3.84,2.58
2026-08-19,11:30,PCAR,PCAR,68000,68200,0.294,5,4,1849,3350,3859,3861,262192875,263385950,42.76,46.2,7.734,,1524.34,3,,
2026-08-19,11:30,MMM,MMM,28940,29000,0.207,5,5,4783,10,8527,8021,245848620,233194380,18.79,19.06,1.427,,1524.34,10,,
2026-08-19,11:30,PAC,PAC,20340,20520,0.881,4,5,3920,2497,8103,8160,164404020,168024200,,,,,1524.34,16,,
2026-08-19,11:30,GT,GT,4780,4830,1.041,5,5,6991,7000,7120,8041,33980278,38866640,3.06,3.22,5.096,6.1,1524.34,2,3.35,2.95
2026-08-19,11:30,BA,BA,14620,14670,0.341,5,5,3000,10672,12685,13091,185240010,192258970,9.57,9.64,0.729,222.78,1524.34,24,3.5,3.47
2026-08-19,11:30,HON,HON,44500,44660,0.359,5,5,1300,999,3578,3631,159008340,162324660,29.05,29.34,0.993,224.99,1524.34,8,3.99,3.81
2026-08-19,11:30,MOS,MOS,7070,7115,0.634,5,5,16709,13879,22217,21759,156772350,154973535,4.6,4.79,4.047,22.24,1524.34,5,4.61,5.55
2026-08-19,11:30,RKLB,RKLB,10070,10120,0.495,5,5,6050,9477,14491,19212,145826040,195237260,6.48,6.65,2.589,75.58,1524.34,12,5.15,4.23
2026-08-19,11:30,ONDS,ONDS,6995,7030,0.499,5,5,15000,15006,27945,28301,195170935,199316410,4.56,4.62,1.307,8.82,1524.34,2,4.32,4.08
2026-08-19,11:30,BAYN,BAYN,28000,31300,11.13,3,1,250,301,10500,301,13875100,9421300,,,,23,1524.34,3,153.71,
2026-08-19,11:30,RIOT,RIOT,9730,9780,0.513,5,5,9644,9635,21676,20193,210778240,197594165,6.37,6.43,0.937,,1524.34,3,,
2026-08-19,11:30,OKLO,OKLO,2335,2349,0.598,5,5,43,21000,41119,65565,95730025,154491055,1.52,1.54,1.307,,1524.34,28,,
2026-08-19,11:30,SATL,SATL,9010,9045,0.388,5,5,5000,6446,22114,23776,198655600,215543845,5.92,5.94,0.337,,1524.34,1,,
2026-08-19,11:30,JMIA,JMIA,10430,10480,0.478,5,5,5000,1526,14276,13687,148591160,143919700,6.82,6.89,1.021,6.46,1524.34,1,6.17,6.11
2026-08-19,11:30,LAR,LAR,9755,9800,0.46,5,5,19,11006,17959,19437,175004270,190756640,6.38,6.46,1.246,,1524.34,1,,
2026-08-19,11:30,NG,NG,52825,53000,0.331,5,5,2079,293,3698,3933,193902900,208801350,31.6,34.83,9.725,9.53,1524.34,0.25,-8.94,-12.87
2026-08-19,11:30,PBI,PBI,25560,25680,0.468,5,4,5000,3750,10076,10059,257025090,258701640,,,,,1524.34,1,,
2026-08-19,11:30,TEM,TEM,7515,7540,0.332,5,5,5000,5000,18821,21000,141111245,159085140,4.63,5.13,10.246,,1524.34,12,,
2026-08-19,11:30,GLOB,GLOB,3507.5,3512.5,0.142,5,5,12806,53,63503,38337,222270962,134967262,2.3,2.3,0.0,,1524.34,18,,
2026-08-19,11:30,LND,LND,5610,5730,2.116,5,4,7500,4500,38782,29075,216870635,166981680,,,,3.55,1524.34,1,4.78,
2026-08-19,11:30,BCS,BCS,42880,43000,0.279,5,5,5600,2750,8264,7822,353836200,336794260,,,,,1524.34,1,,
2026-08-19,11:30,HSBC,HSBC,81600,81775,0.214,4,4,3100,3700,4142,4149,337796350,339398775,,,,,1524.34,2,,
2026-08-19,12:30,MA,MA,27740,27780,0.144,5,5,3476,575,6471,6795,179364560,188953780,18.22,18.25,0.165,,1523.41,33,,
2026-08-19,12:30,PYPL,PYPL,12130,12160,0.247,5,5,3205,4116,17039,15347,206451750,186836760,7.96,8,0.501,,1523.41,8,,
2026-08-19,12:30,GILD,GILD,58075,58225,0.258,5,5,2992,1505,4435,4066,257470100,236906600,37.84,38.31,1.234,147.45,1523.41,4,3.55,3.29
2026-08-19,12:30,DIS,DISN,13980,14010,0.214,5,5,40,3577,14512,16218,202682680,227460770,9.16,9.21,0.544,106.44,1523.41,12,3.57,3.55
2026-08-19,12:30,AAPL,AAPL,25120,25140,0.08,5,5,11000,11000,30269,30352,759598020,763572680,16.48,16.52,0.242,,1523.41,20,,
2026-08-19,12:30,UNP,UNP,24150,24230,0.331,4,5,6700,3487,9542,9527,230098360,231164220,15.29,15.97,4.351,,1523.41,20,,
2026-08-19,12:30,BMY,BMY,35520,35620,0.281,5,5,3867,1400,5792,5828,205646200,207816760,23.21,23.7,2.089,67.9,1523.41,3,3.16,3.63
2026-08-19,12:30,RTX,RTX,70650,70750,0.141,5,5,225,591,3775,3781,266316875,267832625,45.99,46.64,1.403,224.24,1523.41,5,3.48,3.27
2026-08-19,12:30,CSCO,CSCO,35320,35400,0.226,5,5,5700,3500,8106,8854,286245620,313820120,22.86,23.3,1.906,,1523.41,5,,
2026-08-19,12:30,MRK,MRK,47300,47440,0.296,5,5,4000,2350,6272,7798,296547940,370303340,31,31.19,0.611,,1523.41,5,,
2026-08-19,12:30,NEM,NEM,66175,66300,0.189,5,5,2100,4,3562,4491,235274950,298137575,43.31,43.6,0.667,125.66,1523.41,3,3.8,3.74
2026-08-19,12:30,MSFT,MSFT,25440,25480,0.157,5,5,15892,5742,25139,29485,639305400,752103300,16.68,16.73,0.299,,1523.41,30,,
2026-08-19,12:30,MCD,MCD,17780,17800,0.112,5,5,533,10628,14894,17482,264432040,311260010,11.69,11.71,0.171,270.4,1523.41,24,3.65,3.85
2026-08-19,12:30,IBIT,IBIT,6080,6100,0.328,5,5,3026,41777,67383,76734,409222305,468371510,3.98,4.01,0.751,37.77,1523.41,10,5.84,5.77
2026-08-19,12:30,SPY,SPY,20310,20330,0.098,5,5,2084,11300,34276,37032,695705420,753294230,13.34,13.37,0.225,,1523.41,60,,
